date,day_of_week,month,day_of_year,is_weekend,electricity_kwh,natural_gas_m3,vehicle_km,vehicle_type,fuel_consumed,public_transport_km,waste_kg,recycling_rate,water_liters,diet_type,electricity_emission,gas_emission,vehicle_emission,transport_emission,waste_emission,water_emission,diet_emission,total_emission_kg_co2e,temperature_factor,user_id,household_size,home_size_sqm,income_level,environmental_awareness
2022-01-11,1,1,11,False,16.138252842338723,8.468644990532889,24.38357524898118,petrol,1.8795911110746415,4.3446757068044635,2.148060138532288,0.2027808522124763,157.83165816539668,omnivore,14.847192614951625,44.88381844982431,4.341855466582422,0.6082545989526249,0.8562373365185303,0.047349497449619,2.5,67.52240319111132,1.0564680129529733,99,3,170.82765986721003,medium,0.34543410282672504
2022-01-12,2,1,12,False,14.736420894667908,7.210863143530058,33.62349061226808,petrol,2.7151515007329166,4.667878183297869,1.5284715957663688,0.5887128330883842,192.1187621597788,vegan,13.557507223094476,38.2175746607093,6.271999966693038,0.6535029456617018,0.31432037616381314,0.05763562864793364,1.5,59.069023099606135,1.0615313499605858,46,3,76.09922641930109,medium,0.30451665918430904
2022-01-13,3,1,13,False,10.24233316262162,7.473486124550783,30.481841679528213,petrol,2.1686567970685213,9.926484224970572,1.9038195176094388,0.25795794883648926,159.04642027000838,omnivore,9.42294650961189,39.60947646011915,5.009597201228284,1.3897077914958802,0.7063570699460168,0.047713926081002514,2.5,61.535877449885255,1.0665764539012497,43,4,165.39044341059517,low,0.8019973117421106
2022-01-14,4,1,14,False,18.375917963145987,6.350207422505641,23.79731115234445,diesel,1.7779286549768292,6.546281711778498,2.702602652939094,0.41430987362990335,191.7697726047571,omnivore,16.90584452609431,33.6560993392799,4.764848795337903,0.9164794396489898,0.7914438446640283,0.057530931781427125,2.5,61.59038978636288,1.071601829801785,63,1,69.02534629439188,medium,0.8626006361063618
2022-01-15,5,1,15,True,9.947662887026208,5.433702270397228,10.498256825438206,diesel,0.6368611410567351,2.9930486917676014,0.8246682844669337,0.45806911616377993,122.05688924418082,omnivore,9.151849856064112,28.79862203310531,1.7067878580320501,0.41902681684746423,0.22345660613643237,0.03661706677325424,2.5,43.65426801017735,1.076605988534856,92,2,145.87592508506805,low,0.2033709248255443
2022-01-16,6,1,16,True,14.840694015007983,5.839062623136937,8.05867800511693,petrol,0.7815930052307536,2.2289752523423028,1.421627487115903,0.4639936184136716,136.68365395601896,vegetarian,13.653438493807345,30.947031902625763,1.805479842083041,0.31205653532792244,0.3810007026663299,0.04100509618680569,1.7,49.10961340595129,1.0815874472602316,38,5,182.06925333378683,medium,0.9618236343389925
2022-01-17,0,1,17,False,11.475721244279056,7.684633858532305,32.07906235398739,petrol,2.372836369983602,6.563645743554621,2.2609707828084487,0.5548345697060468,158.90954019699558,vegetarian,10.557663544736732,40.72855945022121,5.481252014662121,0.918910404097647,0.5032530157054896,0.04767286205909867,1.7,60.788610790361425,1.0865447298641826,88,3,153.28919280566532,medium,0.02670344048799611
2022-01-18,1,1,18,False,17.051010319449926,8.347401432576639,31.39866409593177,diesel,2.702748349383217,2.566290215281522,2.367250532440023,0.29489963499872,121.36508214115739,omnivore,15.686929493893933,44.24122759265619,7.243365576347022,0.3592806301394131,0.8345746072364673,0.036409524642347216,2.5,72.64945554569005,1.0914763673968868,6,5,90.22910067704353,low,0.9960851162240227
2022-01-19,2,1,19,False,19.335841865348602,7.912780926936498,36.57648127995592,petrol,2.7325788842752483,8.793585965307894,1.5552427851872384,0.5892042219009782,125.52569145103685,omnivore,17.788974516120714,41.937738912763436,6.312257222675823,1.2311020351431052,0.3194435850369407,0.03765770743531105,2.5,72.87648567745953,1.0963808985077093,30,4,88.69198654842191,medium,0.03413742695552191
2022-01-20,3,1,20,False,20.14699896023341,8.037960003691996,51.875377272493935,petrol,3.5176547824229356,5.187530860303894,1.5184921869669368,0.20972638657258155,179.3154000243922,omnivore,18.535239043414737,42.60118801956758,8.125782547396982,0.7262543204425452,0.6000121537778321,0.053794620007317655,2.5,70.78058489516337,1.101256869878234,98,4,106.13562712735745,high,0.019061642980480298
2022-01-21,4,1,21,False,15.92115419381612,8.214000494092092,33.78590099658836,electric,3.1799417802582606,4.854342174686255,1.5766031409657975,0.5404546686067427,104.55458325942406,omnivore,14.64746185831083,43.534202618688084,2.9255464378375997,0.6796079044560758,0.36226030644538887,0.03136637497782722,2.5,62.54270986215966,1.1061028366529115,69,3,79.16072210905634,medium,0.680748695892153
2022-01-22,5,1,22,True,15.461336075498286,6.092478871551097,13.150374693005038,petrol,1.1125255003803014,7.525874944606457,2.128711754431188,0.4963074471016818,121.54082578438906,omnivore,14.224429189458423,32.29013801922081,2.5699339058784965,1.053622492244904,0.5361081289870516,0.036462247735316713,2.5,54.28812584648225,1.110917362867202,11,3,54.89416159278842,high,0.030706440471312546
2022-01-23,6,1,23,True,9.255380158605714,5.062174960084877,12.575176336043299,diesel,1.2138770195875277,5.027571901824418,1.857523843153024,0.5193180715867101,235.58194471964163,omnivore,8.514949745917257,26.82952728844985,3.2531904124945745,0.7038600662554185,0.44643907150023054,0.07067458341589249,2.5,43.173337548682916,1.1156990218730822,73,5,196.5967919814162,medium,0.6825496867168626
2022-01-24,0,1,24,False,17.50358442595609,7.676180922052321,20.77947702671988,petrol,1.7274229777967265,1.998463213585652,1.9801819289801905,0.4170578538830306,133.9601177444981,omnivore,16.103297671879606,40.6837588868773,3.9903470787104385,0.2797848499019913,0.5771657516908762,0.04018803532334943,2.5,64.75746056641415,1.120446396761792,13,3,197.52544533446917,low,0.5068581563305924
2022-01-25,1,1,25,False,15.461575614387124,8.588950596967367,30.5142401527637,diesel,2.0942789956880175,2.8445104441413878,1.6348166841414318,0.2206726884674431,156.49375768745924,omnivore,14.224649565236154,45.521438163927044,5.612667708443887,0.3982314621797943,0.6370286456502557,0.046948127306237764,2.5,69.22110611701936,1.125158080783695,60,2,111.1719739264814,medium,0.16439889246232675
2022-01-26,2,1,26,False,21.03779663933205,8.328765977604874,30.121146226078913,petrol,2.7653455595482304,5.884148033733463,1.7777506278904087,0.2313825525369064,99.92602922728405,omnivore,19.35477290818549,44.14245968130583,6.387948242556412,0.8237807247226849,0.6832050749175189,0.02997780876818521,2.5,77.34214073395307,1.1298326777651293,17,5,158.56804884016265,medium,0.955047076165507
2022-01-27,3,1,27,False,18.53199387477322,8.365755194170122,20.39762874355379,petrol,1.4280321939121214,4.330997528318103,2.882727120140548,0.4640789506870925,162.14945132882866,omnivore,17.049434364791363,44.338502529101646,3.2987543679370006,0.6063396539645345,0.7724570715542493,0.04864483539864859,2.5,71.73515150113552,1.1344688025221232,55,1,132.76991156888974,medium,0.8261171004704932
2022-01-28,4,1,28,False,18.217865015444055,9.151350986479489,19.385345870912822,petrol,1.4391468921047699,8.687431595503693,1.8813040193966655,0.2391336642604006,206.16017041416913,omnivore,16.76043581420853,48.50216022834129,3.3244293207620186,1.216240423370517,0.7157104478252605,0.061848051124250736,2.5,72.88695379981242,1.1390650812708554,8,5,58.41989278861998,medium,0.10629137941910638
2022-01-29,5,1,29,True,12.965737370237358,4.7522168180351505,18.162056519658176,diesel,1.1226359506213712,1.1397172440787346,2.320636644533058,0.40125450343203506,76.92413546461682,vegetarian,11.928478380618369,25.186749135586297,3.0086643476652752,0.15956041417102287,0.6947353700423808,0.023077240639385044,1.7,43.37890676871413,1.1436201520347364,91,4,176.02334813431477,low,0.9932609693834171
2022-01-30,6,1,30,True,13.170219403081266,6.060896607117161,13.23581348393522,petrol,0.99965859876981,4.252189655648058,1.2924331611143347,0.41824671572637395,183.33952924848757,vegan,12.116601850834765,32.12275201772095,2.309211363158261,0.5953065517907282,0.3759386180912043,0.05500185877454627,1.5,48.51586309368261,1.148132665047993,2,5,111.04364324636323,medium,0.9848958346815674
2022-01-31,0,1,31,False,18.131994850539566,6.877300480179406,28.335021997141798,diesel,1.7264777522681358,4.013998130682334,1.7053176215278942,0.2472659310486625,175.48806291063073,omnivore,16.6814352624964,36.44969254495085,4.626960376078604,0.5619597382955268,0.6418253360535544,0.052646418873189216,2.5,62.307705405289845,1.1526012831556314,19,5,182.98221671943114,low,0.8612714835168378
2022-02-01,1,2,32,False,18.441411968972385,8.081314134035724,24.962393141879097,petrol,2.247229209654868,6.753509299904651,1.106164194034109,0.5105651842967986,113.38289687154438,omnivore,16.966099011454595,42.83096491038933,5.191099474302745,0.9454913019866512,0.27069763422228216,0.03401486906146331,2.5,71.69932272362091,1.157024682209665,95,2,163.05003058119854,medium,0.2173994624266341
2022-02-02,2,2,33,False,16.767979662240688,8.59877685198719,36.60333079190424,petrol,3.517657551529729,6.627019272001277,2.6527394035771645,0.3280198404122447,150.63011524898278,vegetarian,15.426541289261433,45.5735173155321,8.125788944033674,0.9277826980801789,0.8912941238802549,0.04518903457469483,1.7,71.88471915156859,1.16140155146149,51,3,97.97213820884026,high,0.6104582487548683
2022-02-03,3,2,34,False,16.672837522388658,6.886905317091622,45.29854111871977,petrol,3.2491932750518395,7.130454165093836,2.602461460889287,0.5009498117750719,114.10018592359434,vegetarian,15.339010520597567,36.5005981805856,7.50563646536975,0.9982635831131371,0.64937944095246,0.0342300557770783,1.7,64.54380939533314,1.1657305939502858,59,1,92.59292183672568,low,0.6280329921926663
2022-02-04,4,2,35,False,17.513417584769286,6.602745628514168,30.606436465549812,petrol,2.923164654724778,3.6456765769757764,1.5872514016037442,0.25719667282113434,140.3584247504102,vegetarian,16.112344177987744,34.994551831125094,6.752510352414237,0.5103947207766087,0.5895078110902896,0.042107527425123054,1.7,61.41901680980143,1.1700105268873353,22,5,115.73026197996603,medium,0.06827274245252202
2022-02-05,5,2,36,True,12.790970763726005,6.203822727527467,12.795546013072638,petrol,0.8111545557531973,5.7450831828609585,2.177177169204462,0.5788994309535435,105.67854808274038,vegan,11.767693102627925,32.880260455895574,1.8737670237898858,0.8043116456005343,0.4584052724334762,0.03170356442482211,1.5,50.56570449746881,1.1742400820361403,11,3,54.89416159278842,high,0.030706440471312546
2022-02-06,6,2,37,True,11.98568340930144,5.786552848288153,11.554537827990023,petrol,1.112172510805072,6.950712433899104,1.5904918960486556,0.20454145790696765,89.92411906086573,omnivore,11.026828736557325,30.66873009592721,2.5691184999597163,0.9730997407458747,0.6325851824208232,0.026977235718259718,2.5,46.249965391527525,1.178418006088229,78,5,181.31341222354052,low,0.6533410996861748
2022-02-07,0,2,38,False,21.551560593460813,8.27086310146404,33.94149187040324,petrol,2.4243892903766637,5.177746012263487,1.828399381684416,0.5852890157762445,163.73029363286517,omnivore,19.827435745983948,43.835574437759405,5.6003392607700935,0.7248844417168883,0.3791286535662251,0.04911908808985955,2.5,76.34267271138246,1.1825430610345378,16,1,124.97204461352565,low,0.09225228153054543
2022-02-08,1,2,39,False,18.471487813415152,7.512592400781795,30.781408788390653,electric,2.4909520704125283,3.4539804322890673,2.725571803897521,0.3818164259071093,178.7781247825562,omnivore,16.993768788341942,39.81673972414351,2.291675904779526,0.4835572605204695,0.8424518595900885,0.053633437434766854,2.5,63.51285391531439,1.1866140245322603,94,1,88.07289447386785,high,0.7662006999098325
2022-02-09,2,2,40,False,17.52664954711727,8.476309126481103,18.37720432742111,petrol,1.443491473000519,6.5680128218283365,2.5163002020089884,0.23109385478599395,95.69606025011952,vegan,16.124517583347888,44.92443837034985,3.334465302631199,0.9195217950559672,0.967399344263978,0.028708818075035853,1.5,71.09551393028745,1.1906296902670532,98,4,106.13562712735745,high,0.019061642980480298
2022-02-10,3,2,41,False,18.944100951988894,9.376170839215886,37.6033907054884,diesel,2.5008013745499706,3.8461926886751936,1.3398833964896788,0.5730913933416053,204.94376297563062,vegetarian,17.428572875829783,49.693705447844195,6.702147683793922,0.5384669764145271,0.2860038769400631,0.06148312889268918,1.7,72.93537856677378,1.1945888683104944,78,5,181.31341222354052,low,0.6533410996861748
2022-02-11,4,2,42,False,17.756522434714533,7.217778811012789,32.363820195385465,petrol,3.1974346187546234,2.8053082628666832,2.1378175789437037,0.3874772639179881,158.36169104911983,omnivore,16.33600063993737,38.254227698367785,7.3860739693231805,0.3927431568013357,0.6547309363494099,0.047508507314735944,2.5,64.08548596363472,1.1984903854726836,96,3,127.0642422205587,medium,0.3530043886002553
2022-02-12,5,2,43,True,14.443728126953156,6.046980593764742,7.749672642603782,petrol,0.5050180860015967,5.2456998646949975,1.6601478158559495,0.2914571222013851,135.43316502176248,omnivore,13.288229876796903,32.048997146953134,1.1665917786636884,0.7343979810572997,0.5881429555088298,0.04062994950652874,2.5,50.96196607539257,1.2023330856498837,35,3,120.77449393207816,low,0.8289966332674974
2022-02-13,6,2,44,True,11.98971072525806,5.696135564569073,11.211668430415562,diesel,0.9059761339878044,8.094797842260476,1.6849864514536543,0.42437518861415446,154.59735559285366,vegetarian,11.030533867237416,30.189518492216088,2.428016039087316,1.1332716979164668,0.48496000415285745,0.0463792066778561,1.7,46.55892640144649,1.2061158301671,100,5,148.00772103070568,medium,0.975052204943182
2022-02-14,0,2,45,False,20.083690320487854,8.868631557532348,22.280612315359164,petrol,1.3497993012016536,6.372102919996879,2.529212243424794,0.35689761803989295,97.23781540730657,omnivore,18.476995094848828,47.00374725492144,3.1180363857758198,0.8920944087995631,0.8132712091145755,0.02917134462219197,2.5,75.77693747690122,1.209837498115494,90,2,161.42201988270182,medium,0.541384372312589
2022-02-15,1,2,46,False,18.802858057788253,5.32913417186959,26.106284031658006,diesel,2.4669015186649417,7.668891281728271,1.9926408706825316,0.30329775531958336,173.8921628908898,omnivore,17.298629413165195,28.24441111090883,6.6112960700220444,1.0736447794419581,0.6941386837232298,0.052167648867266936,2.5,59.18523748262711,1.2134969866845324,76,4,107.27378523254177,medium,0.5839287593197657
2022-02-16,2,2,47,False,12.054071872211978,7.410879960487212,19.564243995961174,petrol,1.2747120127813332,6.339345097660077,2.183299123048424,0.27275203375965795,121.80360641017934,omnivore,11.08974612243502,39.277663790582224,2.94458474952488,0.8875083136724109,0.7938999234656444,0.036541081923053796,2.5,59.81266548104747,1.2170932114887738,8,5,58.41989278861998,medium,0.10629137941910638
2022-02-17,3,2,48,False,24.474654429202353,7.180639992466341,26.426532234474664,petrol,1.7641666496608628,4.048657304062796,1.5922504633557557,0.23548101350282225,133.22923520298428,omnivore,22.516682074866164,38.057391960071605,4.075224960716593,0.5668120225687915,0.608652855247202,0.03996877056089528,2.5,68.09659774029002,1.2206251068891956,89,2,57.2565932616022,low,0.7676042715965382
2022-02-18,4,2,49,False,16.700426478592952,6.302122107411152,45.717801063331116,petrol,4.204959487211139,5.070527103943458,1.6501372460037071,0.5494314496427108,156.41939732202667,vegan,15.364392360305517,33.4012471692791,9.713456415457731,0.7098737945520841,0.3717499734112299,0.046925819196607994,1.5,58.42549628765626,1.2240916263089665,87,5,60.02456134169978,low,0.8366460619945688
2022-02-19,5,2,50,True,17.283963704324353,5.379636277464448,6.317939138711768,petrol,0.4727011562437669,5.159008803099708,2.7870708717002985,0.347565455827909,110.6782720614842,omnivore,15.901246607978406,28.512072270561575,1.0919396709231015,0.7222612324339591,0.9091906568765483,0.03320348161844525,2.5,50.89909993988226,1.2274917425435687,5,4,124.93560995756437,high,0.2646660639056756
2022-02-20,6,2,51,True,16.499564265949477,6.311250154543536,25.39440404227619,petrol,1.9781350592016071,6.2391498228691535,0.7967768398712138,0.3076972923797524,126.10390907601669,omnivore,15.17959912467352,33.449625819080744,4.569491986755713,0.8734809752016816,0.2758053818059729,0.03783117272280501,2.5,54.155719420648666,1.2308244480651813,13,3,197.52544533446917,low,0.5068581563305924
2022-02-21,0,2,52,False,15.327543430978718,6.845626653886985,23.814200236377417,diesel,1.994289196092192,4.298421509654262,2.5276654982732074,0.39937687957162293,169.60902784005972,omnivore,14.101339956500421,36.28182126560102,5.344695045527075,0.6017790113515967,0.7590871694860012,0.050882708352017914,2.5,59.86090710709745,1.2340887553212325,16,1,124.97204461352565,low,0.09225228153054543
2022-02-22,1,2,53,False,23.12862768721447,8.038910043684659,21.70203076538835,petrol,1.6173067725957424,4.619322643832784,2.4630887737658207,0.3424386903591385,207.28249921410392,vegan,21.27833747223731,42.60622323152869,3.735978644696165,0.6467051701365898,0.8098159399195783,0.06218474976423117,1.5,71.38643054842385,1.2372836970270331,95,2,163.05003058119854,medium,0.2173994624266341
2022-02-23,2,2,54,False,17.52185637850511,7.261506632615942,26.33512077734899,petrol,1.7766378510994079,3.7480141394911994,1.5857081144906324,0.55870616985057,133.6449240200447,omnivore,16.1201078682247,38.48598515286449,4.104033436039632,0.524721979528768,0.34988160367130106,0.0400934772060134,2.5,62.277100092657065,1.2404083264524028,71,3,50.66279505673557,low,0.8112025409026562
2022-02-24,3,2,55,False,19.46329624287264,7.449761890550863,28.088415625068723,electric,2.6577338926468754,3.1848726759168042,1.7116143347158337,0.2683550349560263,172.6617367747727,omnivore,17.90623254344283,39.48373801991957,2.4451151812351255,0.4458821746283526,0.6261470050459652,0.0517985210324318,2.5,66.18368681825821,1.2434617177022083,57,4,155.95180330392307,medium,0.29078113346041023
2022-02-25,4,2,56,False,24.826605958907784,9.119612155437311,37.4640971231068,petrol,2.732899841361673,3.476530168544361,2.1398786748933545,0.2969638929660321,67.77135466620895,omnivore,22.840477482195162,48.33394442381775,6.312998633545464,0.4867142235962106,0.7522059865610149,0.020331406399862684,2.5,82.14542318833055,1.2464429659907243,39,5,80.65964760620739,medium,0.5166148059679351
2022-02-26,5,2,57,True,16.907991631249033,4.33847993773104,9.669601006763417,petrol,0.6002205773590922,1.5779676004750867,1.169793317358024,0.22534998818910712,108.46333367310524,vegan,15.55535230074911,22.99394366997451,1.386509533699503,0.22091546406651216,0.4530902035538484,0.032539000101931566,1.5,41.39370752496438,1.2493511879097423,96,3,127.0642422205587,medium,0.3530043886002553
2022-02-27,6,2,58,True,13.22032022359497,6.76025109463536,15.531645524142213,petrol,1.2248728993760174,5.543276298602672,0.714878405829054,0.5718116576991303,89.02112792897115,vegetarian,12.162694605707372,35.82933080156741,2.8294563975586002,0.7760586818043742,0.1530512997693155,0.026706338378691345,1.7,55.96413639856189,1.2521855216903435,33,1,66.94475676847968,medium,0.42338010560665673
2022-02-28,0,2,59,False,19.937614531987805,6.89601481328418,30.6927182997832,petrol,2.8750836380547007,4.688645529215841,2.168801331037601,0.2806509280190978,137.643691016326,omnivore,18.34260536942878,36.54887851040615,6.641443203906359,0.6564103740902179,0.7800626123964218,0.04129310730489779,2.5,63.31127514743818,1.2549451274582584,94,1,88.07289447386785,high,0.7662006999098325
2022-03-01,1,3,60,False,20.494887271132445,3.534920927080599,12.335147586608983,diesel,0.9337435879845719,5.7215568493468565,1.8749386994627444,0.35077777176996305,189.03157299486898,omnivore,18.85529628944185,18.735080913527174,2.502432815798653,0.80101795890856,0.6086259401299653,0.05670947189846069,2.5,43.18405092020341,1.2576291874827408,80,3,77.74708600348762,low,0.33624529595824526
2022-03-02,2,3,61,False,18.95880873385184,4.176437312275283,32.6154189901133,petrol,2.6660533117471017,4.561798942382271,2.117807279054283,0.24675921628334563,173.125955816609,vegan,17.442104035143693,22.135117755059,6.158583150135805,0.638651851933518,0.7976094073178417,0.0519377867449827,1.5,49.346248755028725,1.260236906418879,38,5,182.06925333378683,medium,0.9618236343389925
2022-03-03,3,3,62,False,16.317092531914987,2.099627126832447,34.07502493068885,petrol,3.2628779779541004,7.494654110463449,1.7563024880394262,0.3246888271182193,162.11461676037916,omnivore,15.011725129361789,11.12802377221197,7.537248129073972,1.049251575464883,0.5930253465665473,0.04863438502811374,2.5,38.791681922353845,1.2627675115432728,89,2,57.2565932616022,low,0.7676042715965382
2022-03-04,4,3,63,False,19.19300250640331,2.0223425532348833,33.831838605971136,petrol,3.141296099783805,5.667324210573897,1.8650625323533143,0.5189181463118214,120.63708852653077,omnivore,17.657562305891044,10.718415532144881,7.256393990500589,0.7934253894803456,0.4486238701544505,0.03619112655795923,2.5,38.34357538771273,1.265220252983009,62,3,77.17842202188183,medium,0.19643833778528896
2022-03-05,5,3,64,True,18.10268380340046,2.973557447520124,16.929516606455493,petrol,1.1862844503575345,6.017205899697672,1.070807298576474,0.5633802245334514,104.61256875085753,omnivore,16.654469099128423,15.759854471856658,2.7403170803259047,0.8424088259576741,0.2337678211362008,0.031383770625257254,2.5,38.37787933711839,1.2675944039378646,96,3,127.0642422205587,medium,0.3530043886002553
2022-03-06,6,3,65,True,17.20176809981025,1.944415329089545,11.399843131599102,petrol,0.9628098825402202,1.749021905403247,1.6546973973024466,0.4786603295507569,141.77299871696076,vegan,15.825626651825429,10.305401244174588,2.2240908286679084,0.2448630667564546,0.4313296979014389,0.04253189961508822,1.5,31.20745154390449,1.2698892608956729,89,2,57.2565932616022,low,0.7676042715965382
2022-03-07,0,3,66,False,19.832293955332805,1.360245571843294,19.26843873760242,diesel,1.8762580675566738,8.773656224248473,1.9548861679718952,0.2452952183363021,173.4321980284936,vegan,18.24571043890618,7.209301530769458,5.028371621051886,1.2283118713947863,0.7376809692883062,0.05202965940854807,1.5,35.15370723688414,1.2721041438407907,36,3,158.63471308424585,low,0.6825519309587379
2022-03-08,1,3,67,False,19.280750683700084,3.5941915184709483,16.460282962281447,petrol,1.2083146355635972,8.059100638921228,1.4939478123699161,0.4149582411751691,100.35429984402691,vegan,17.73829062900408,19.049215047896027,2.7912068081519097,1.128274089448972,0.4370109278707021,0.03010628995320807,1.5,42.018399093871565,1.2742383964556,100,5,148.00772103070568,medium,0.975052204943182
2022-03-09,2,3,68,False,22.954747434452,1.6815257829576087,17.97787985895517,petrol,1.179965215124448,4.478529670216362,1.9966732726843812,0.36757017980181916,110.42564864394166,vegan,21.11836763969584,8.912086649675325,2.725719646937475,0.6269941538302908,0.6313778594191483,0.033127694593182495,1.5,35.05851596758665,1.2762913863149903,40,2,192.50291407000347,high,0.6040926204134603
2022-03-10,3,3,69,False,24.72080586094242,3.6265650295477574,27.848890475561355,petrol,2.7814071028362792,2.7869481825166593,3.28667990162493,0.226830590955371,151.77655302043465,vegetarian,22.743141392067027,19.220794656603115,6.425050407551805,0.39017274555233233,1.2705801786291033,0.04553296590613039,1.7,50.292720465133996,1.278262505073759,61,2,111.49295322863975,high,0.15061146810274828
2022-03-11,4,3,70,False,18.857735471254095,2.6550366235955187,50.55941471752267,petrol,4.60197377894636,2.785791090799957,2.694291134520144,0.3763050987752913,70.21945928851882,omnivore,17.34911663355377,14.071694105056249,10.630559429366091,0.39001075271199404,0.8402078215075749,0.021065837786555644,2.5,46.075823129376836,1.2801511686468776,63,1,69.02534629439188,medium,0.8626006361063618
2022-03-12,5,3,71,True,14.355419026349779,1.6285591340042085,2.9624415264108936,diesel,0.22618053485361908,2.444366624818249,2.067839196573731,0.2108383970013934,158.14665284982476,omnivore,13.206985504241796,8.631363410222304,0.6061638334076992,0.3422113274745549,0.8159296475557382,0.04744399585494742,2.5,25.446855683931183,1.2819568173825686,67,2,136.27007641016883,high,0.17662347226843078
2022-03-13,6,3,72,True,15.700384327649717,1.8696548540127917,12.502387597103162,petrol,0.7998734492451137,1.8934825587100077,2.0069319540618027,0.5422785872425142,91.78758676296293,vegetarian,14.44435358143774,9.909170726267796,1.8477076677562128,0.2650875582194011,0.45930786466065493,0.027536276028888876,1.7,28.358561958944343,1.2836789162281428,100,5,148.00772103070568,medium,0.975052204943182
2022-03-14,0,3,73,False,16.036564340528496,3.1159356069442636,34.74481006374707,petrol,2.203527710359566,4.38090712137202,2.163066511121059,0.36856982023699913,112.46659270844091,vegetarian,14.753639193286217,16.514458716804597,5.090149010930598,0.6133269969920828,0.6829127379782487,0.03373997781253227,1.7,40.63858052912386,1.285316954888546,46,3,76.09922641930109,medium,0.30451665918430904
